	time	[fba__A]	[C]	[fba__B1]	[fba__B2]	[model__D]	fba__R1	fba__R2	R3	update__R3	model__R4	vR3
67	6.7	10.0	2.52485220635	0.0	0.0	1.22957653052	0.0	0.0	0.0	0.262013933941	0.252485220635	0.262013933941
68	6.8	10.0	2.52528436769	0.0	0.0	1.25482741996	0.0	0.0	0.0	0.256830507728	0.252528436769	0.256830507728
69	6.9	10.0	2.52520691092	0.0	0.0	1.28007983932	0.0	0.0	0.0	0.251749625959	0.252520691092	0.251749625959
70	7.0	10.0	2.52463490121	0.0	0.0	1.30532877498	0.0	0.0	0.0	0.246769259499	0.252463490121	0.246769259499
71	7.1	10.0	2.52358305607	0.0	0.0	1.33056936207	0.0	0.0	0.0	0.241887419464	0.252358305607	0.241887419464
72	7.2	10.0	2.52206575268	0.0	0.0	1.3557968811	0.0	0.0	0.0	0.237102156402	0.252206575268	0.237102156402
73	7.3	10.0	2.5200970352	0.0	0.0	1.38100675453	0.0	0.0	0.0	0.232411559504	0.25200970352	0.232411559504
74	7.4	10.0	2.51769062181	0.0	0.0	1.4061945435	0.0	0.0	0.0	0.227813755818	0.251769062181	0.227813755818
75	7.5	10.0	2.51485991166	0.0	0.0	1.4313559446	0.0	0.0	0.0	0.223306909499	0.251485991166	0.223306909499
76	7.6	10.0	2.51161799168	0.0	0.0	1.45648678668	0.0	0.0	0.0	0.218889221058	0.251161799168	0.218889221058
77	7.7	10.0	2.50797764321	0.0	0.0	1.48158302781	0.0	0.0	0.0	0.214558926637	0.250797764321	0.214558926637
78	7.8	10.0	2.50395134854	0.0	0.0	1.50664075222	0.0	0.0	0.0	0.210314297303	0.250395134854	0.210314297303
79	7.9	10.0	2.49955129725	0.0	0.0	1.53165616734	0.0	0.0	0.0	0.206153638343	0.249955129725	0.206153638343
80	8.0	10.0	2.49478939252	0.0	0.0	1.55662560093	0.0	0.0	0.0	0.20207528859	0.249478939252	0.20207528859
81	8.1	10.0	2.48967725719	0.0	0.0	1.58154549823	0.0	0.0	0.0	0.198077619752	0.248967725719	0.198077619752
82	8.2	10.0	2.48422623979	0.0	0.0	1.60641241921	0.0	0.0	0.0	0.194159035759	0.248422623979	0.194159035759
83	8.3	10.0	2.47844742039	0.0	0.0	1.63122303582	0.0	0.0	0.0	0.190317972124	0.247844742039	0.190317972124
84	8.4	10.0	2.47235161636	0.0	0.0	1.65597412938	0.0	0.0	0.0	0.186552895315	0.247235161636	0.186552895315
85	8.5	10.0	2.465949388	0.0	0.0	1.68066258796	0.0	0.0	0.0	0.182862302142	0.2465949388	0.182862302142
86	8.6	10.0	2.45925104404	0.0	0.0	1.70528540384	0.0	0.0	0.0	0.179244719154	0.245925104404	0.179244719154
87	8.7	10.0	2.45226664705	0.0	0.0	1.72983967103	0.0	0.0	0.0	0.17569870205	0.245226664705	0.17569870205
88	8.8	10.0	2.44500601874	0.0	0.0	1.75432258285	0.0	0.0	0.0	0.172222835104	0.244500601874	0.172222835104
89	8.9	10.0	2.43747874514	0.0	0.0	1.77873142951	0.0	0.0	0.0	0.168815730595	0.243747874514	0.168815730595
90	9.0	10.0	2.42969418163	0.0	0.0	1.80306359584	0.0	0.0	0.0	0.165476028254	0.242969418163	0.165476028254
91	9.1	10.0	2.42166145798	0.0	0.0	1.82731655897	0.0	0.0	0.0	0.162202394721	0.242166145798	0.162202394721
92	9.2	10.0	2.41338948316	0.0	0.0	1.85148788609	0.0	0.0	0.0	0.158993523012	0.241338948316	0.158993523012
93	9.3	10.0	2.40488695013	0.0	0.0	1.87557523232	0.0	0.0	0.0	0.155848131997	0.240488695013	0.155848131997
94	9.4	10.0	2.3961623405	0.0	0.0	1.89957633853	0.0	0.0	0.0	0.15276496589	0.23961623405	0.15276496589
95	9.5	10.0	2.38722392913	0.0	0.0	1.92348902928	0.0	0.0	0.0	0.149742793742	0.238722392913	0.149742793742
96	9.6	10.0	2.37807978855	0.0	0.0	1.94731121076	0.0	0.0	0.0	0.146780408956	0.237807978855	0.146780408956
97	9.7	10.0	2.36873779341	0.0	0.0	1.97104086878	0.0	0.0	0.0	0.143876628803	0.236873779341	0.143876628803
98	9.8	10.0	2.35920562473	0.0	0.0	1.99467606686	0.0	0.0	0.0	0.141030293949	0.235920562473	0.141030293949
99	9.9	10.0	2.34949077411	0.0	0.0	2.01821494427	0.0	0.0	0.0	0.13824026799	0.234949077411	0.13824026799
100	10.0	10.0	2.33960054788	0.0	0.0	2.0416557142	0.0	0.0	0.0	0.135505437006	0.233960054788	0.135505437006
101	10.1	10.0	2.32954207112	0.0	0.0	2.06499666188	0.0	0.0	0.0	0.132824709107	0.232954207112	0.132824709107
102	10.2	10.0	2.31932229156	0.0	0.0	2.08823614283	0.0	0.0	0.0	0.130197014004	0.231932229156	0.130197014004
103	10.3	10.0	2.30894798354	0.0	0.0	2.11137258111	0.0	0.0	0.0	0.127621302578	0.230894798354	0.127621302578
104	10.4	10.0	2.29842575173	0.0	0.0	2.13440446757	0.0	0.0	0.0	0.125096546464	0.229842575173	0.125096546464
105	10.5	10.0	2.28776203486	0.0	0.0	2.1573303582	0.0	0.0	0.0	0.122621737638	0.228776203486	0.122621737638
106	10.6	10.0	2.27696310936	0.0	0.0	2.1801488725	0.0	0.0	0.0	0.120195888016	0.227696310936	0.120195888016
107	10.7	10.0	2.26603509291	0.0	0.0	2.20285869186	0.0	0.0	0.0	0.11781802906	0.226603509291	0.11781802906
108	10.8	10.0	2.25498394792	0.0	0.0	2.22545855799	0.0	0.0	0.0	0.115487211391	0.225498394792	0.115487211391
109	10.9	10.0	2.24381548496	0.0	0.0	2.24794727139	0.0	0.0	0.0	0.113202504408	0.224381548496	0.113202504408
110	11.0	10.0	2.23253536608	0.0	0.0	2.27032368986	0.0	0.0	0.0	0.110962995921	0.223253536608	0.110962995921
111	11.1	10.0	2.2211491081	0.0	0.0	2.29258672702	0.0	0.0	0.0	0.108767791784	0.22211491081	0.108767791784
112	11.2	10.0	2.20966208579	0.0	0.0	2.31473535088	0.0	0.0	0.0	0.106616015537	0.220966208579	0.106616015537
113	11.3	10.0	2.19807953504	0.0	0.0	2.33676858244	0.0	0.0	0.0	0.104506808059	0.219807953504	0.104506808059
114	11.4	10.0	2.18640655589	0.0	0.0	2.35868549431	0.0	0.0	0.0	0.102439327223	0.218640655589	0.102439327223
115	11.5	10.0	2.17464811558	0.0	0.0	2.38048520938	0.0	0.0	0.0	0.100412747562	0.217464811558	0.100412747562
116	11.6	10.0	2.16280905146	0.0	0.0	2.4021668995	0.0	0.0	0.0	0.0984262599374	0.216280905146	0.0984262599374
117	11.7	10.0	2.15089407389	0.0	0.0	2.42372978418	0.0	0.0	0.0	0.096479071216	0.215089407389	0.096479071216
118	11.8	10.0	2.13890776908	0.0	0.0	2.44517312939	0.0	0.0	0.0	0.0945704039554	0.213890776908	0.0945704039554
119	11.9	10.0	2.12685460181	0.0	0.0	2.46649624627	0.0	0.0	0.0	0.0926994960919	0.212685460181	0.0926994960919
120	12.0	10.0	2.11473891818	0.0	0.0	2.48769848997	0.0	0.0	0.0	0.0908656006372	0.211473891818	0.0908656006372
121	12.1	10.0	2.10256494823	0.0	0.0	2.50877925845	0.0	0.0	0.0	0.0890679853798	0.210256494823	0.0890679853798
122	12.2	10.0	2.09033680858	0.0	0.0	2.52973799136	0.0	0.0	0.0	0.087305932593	0.209033680858	0.087305932593
123	12.3	10.0	2.07805850489	0.0	0.0	2.55057416893	0.0	0.0	0.0	0.085578738748	0.207805850489	0.085578738748
124	12.4	10.0	2.06573393442	0.0	0.0	2.57128731082	0.0	0.0	0.0	0.0838857142335	0.206573393442	0.0838857142335
125	12.5	10.0	2.05336688846	0.0	0.0	2.59187697509	0.0	0.0	0.0	0.0822261830802	0.205336688846	0.0822261830802
126	12.6	10.0	2.04096105465	0.0	0.0	2.61234275716	0.0	0.0	0.0	0.0805994826909	0.204096105465	0.0805994826909
127	12.7	10.0	2.0285200194	0.0	0.0	2.63268428878	0.0	0.0	0.0	0.0790049635764	0.20285200194	0.0790049635764
128	12.8	10.0	2.0160472701	0.0	0.0	2.65290123698	0.0	0.0	0.0	0.0774419890956	0.20160472701	0.0774419890956
129	12.9	10.0	2.00354619743	0.0	0.0	2.67299330318	0.0	0.0	0.0	0.0759099352017	0.200354619743	0.0759099352017
130	13.0	10.0	1.99102009746	0.0	0.0	2.69296022216	0.0	0.0	0.0	0.0744081901933	0.199102009746	0.0744081901933
131	13.1	10.0	1.97847217389	0.0	0.0	2.71280176118	0.0	0.0	0.0	0.0729361544697	0.197847217389	0.0729361544697
132	13.2	10.0	1.96590554008	0.0	0.0	2.73251771902	0.0	0.0	0.0	0.0714932402919	0.196590554008	0.0714932402919
133	13.3	10.0	1.95332322113	0.0	0.0	2.75210792512	0.0	0.0	0.0	0.0700788715479	0.195332322113	0.0700788715479
134	13.4	10.0	1.94072815589	0.0	0.0	2.77157223871	0.0	0.0	0.0	0.0686924835226	0.194072815589	0.0686924835226
135	13.5	10.0	1.92812319894	0.0	0.0	2.79091054793	0.0	0.0	0.0	0.0673335226723	0.192812319894	0.0673335226723
136	13.6	10.0	1.91551112249	0.0	0.0	2.81012276902	0.0	0.0	0.0	0.0660014464041	0.191551112249	0.0660014464041
137	13.7	10.0	1.90289461828	0.0	0.0	2.82920884551	0.0	0.0	0.0	0.0646957228589	0.190289461828	0.0646957228589
138	13.8	10.0	1.89027629945	0.0	0.0	2.84816874741	0.0	0.0	0.0	0.0634158306992	0.189027629945	0.0634158306992
139	13.9	10.0	1.87765870231	0.0	0.0	2.86700247045	0.0	0.0	0.0	0.0621612589008	0.187765870231	0.0621612589008
140	14.0	10.0	1.86504428812	0.0	0.0	2.88571003529	0.0	0.0	0.0	0.0609315065493	0.186504428812	0.0609315065493
141	14.1	10.0	1.85243544484	0.0	0.0	2.90429148683	0.0	0.0	0.0	0.0597260826394	0.185243544484	0.0597260826394
142	14.2	10.0	1.83983448882	0.0	0.0	2.92274689345	0.0	0.0	0.0	0.0585445058795	0.183983448882	0.0585445058795
143	14.3	10.0	1.82724366642	0.0	0.0	2.94107634629	0.0	0.0	0.0	0.0573863044992	0.182724366642	0.0573863044992
144	14.4	10.0	1.81466515571	0.0	0.0	2.95927995861	0.0	0.0	0.0	0.0562510160608	0.181466515571	0.0562510160608
145	14.5	10.0	1.80210106798	0.0	0.0	2.97735786506	0.0	0.0	0.0	0.0551381872753	0.180210106798	0.0551381872753
146	14.6	10.0	1.78955344936	0.0	0.0	2.99531022107	0.0	0.0	0.0	0.054047373821	0.178955344936	0.054047373821
147	14.7	10.0	1.77702428228	0.0	0.0	3.01313720217	0.0	0.0	0.0	0.0529781401657	0.177702428228	0.0529781401657
148	14.8	10.0	1.76451548702	0.0	0.0	3.03083900337	0.0	0.0	0.0	0.051930059394	0.176451548702	0.051930059394
149	14.9	10.0	1.75202892313	0.0	0.0	3.04841583856	0.0	0.0	0.0	0.0509027130354	0.175202892313	0.0509027130354
150	15.0	10.0	1.73956639089	0.0	0.0	3.06586793989	0.0	0.0	0.0	0.0498956908984	0.173956639089	0.0498956908984
151	15.1	10.0	1.72712963266	0.0	0.0	3.08319555721	0.0	0.0	0.0	0.0489085909063	0.172712963266	0.0489085909063
152	15.2	10.0	1.71472033428	0.0	0.0	3.10039895748	0.0	0.0	0.0	0.0479410189364	0.171472033428	0.0479410189364
153	15.3	10.0	1.70234012642	0.0	0.0	3.11747842421	0.0	0.0	0.0	0.046992588663	0.170234012642	0.046992588663
154	15.4	10.0	1.68999058584	0.0	0.0	3.13443425693	0.0	0.0	0.0	0.0460629214032	0.168999058584	0.0460629214032
155	15.5	10.0	1.67767323672	0.0	0.0	3.15126677064	0.0	0.0	0.0	0.0451516459654	0.167767323672	0.0451516459654
156	15.6	10.0	1.6653895519	0.0	0.0	3.16797629532	0.0	0.0	0.0	0.0442583985013	0.16653895519	0.0442583985013
157	15.7	10.0	1.65314095407	0.0	0.0	3.18456317538	0.0	0.0	0.0	0.0433828223607	0.165314095407	0.0433828223607
158	15.8	10.0	1.64092881704	0.0	0.0	3.20102776921	0.0	0.0	0.0	0.042524567949	0.164092881704	0.042524567949
159	15.9	10.0	1.62875446685	0.0	0.0	3.21737044865	0.0	0.0	0.0	0.0416832925876	0.162875446685	0.0416832925876
160	16.0	10.0	1.61661918296	0.0	0.0	3.23359159859	0.0	0.0	0.0	0.040858660377	0.161661918296	0.040858660377
161	16.1	10.0	1.60452419933	0.0	0.0	3.24969161642	0.0	0.0	0.0	0.0400503420629	0.160452419933	0.0400503420629
162	16.2	10.0	1.59247070559	0.0	0.0	3.26567091165	0.0	0.0	0.0	0.0392580149048	0.159247070559	0.0392580149048
163	16.3	10.0	1.58045984805	0.0	0.0	3.28152990545	0.0	0.0	0.0	0.0384813625468	0.158045984805	0.0384813625468
164	16.4	10.0	1.56849273077	0.0	0.0	3.29726903022	0.0	0.0	0.0	0.0377200748914	0.156849273077	0.0377200748914
165	16.5	10.0	1.55657041662	0.0	0.0	3.31288872916	0.0	0.0	0.0	0.0369738479761	0.155657041662	0.0369738479761
166	16.6	10.0	1.54469392826	0.0	0.0	3.32838945591	0.0	0.0	0.0	0.0362423838513	0.154469392826	0.0362423838513
167	16.7	10.0	1.53286424913	0.0	0.0	3.34377167408	0.0	0.0	0.0	0.0355253904622	0.153286424913	0.0355253904622
168	16.8	10.0	1.52108232441	0.0	0.0	3.35903585696	0.0	0.0	0.0	0.0348225815314	0.152108232441	0.0348225815314
169	16.9	10.0	1.50934906198	0.0	0.0	3.37418248703	0.0	0.0	0.0	0.034133676445	0.150934906198	0.034133676445
170	17.0	10.0	1.49766533334	0.0	0.0	3.38921205569	0.0	0.0	0.0	0.0334584001406	0.149766533334	0.0334584001406
171	17.1	10.0	1.48603197448	0.0	0.0	3.40412506284	0.0	0.0	0.0	0.0327964829975	0.148603197448	0.0327964829975
172	17.2	10.0	1.47444978683	0.0	0.0	3.41892201657	0.0	0.0	0.0	0.0321476607286	0.147444978683	0.0321476607286
173	17.3	10.0	1.46291953805	0.0	0.0	3.43360343277	0.0	0.0	0.0	0.0315116742755	0.146291953805	0.0315116742755
174	17.4	10.0	1.45144196293	0.0	0.0	3.44816983486	0.0	0.0	0.0	0.0308882697047	0.145144196293	0.0308882697047
175	17.5	10.0	1.44001776419	0.0	0.0	3.46262175342	0.0	0.0	0.0	0.0302771981062	0.144001776419	0.0302771981062
176	17.6	10.0	1.42864761329	0.0	0.0	3.47695972586	0.0	0.0	0.0	0.0296782154943	0.142864761329	0.0296782154943
177	17.7	10.0	1.41733215124	0.0	0.0	3.49118429619	0.0	0.0	0.0	0.0290910827102	0.141733215124	0.0290910827102
178	17.8	10.0	1.40607198935	0.0	0.0	3.50529601461	0.0	0.0	0.0	0.0285155653262	0.140607198935	0.0285155653262
179	17.9	10.0	1.39486770998	0.0	0.0	3.51929543733	0.0	0.0	0.0	0.0279514335524	0.139486770998	0.0279514335524
180	18.0	10.0	1.38371986734	0.0	0.0	3.53318312619	0.0	0.0	0.0	0.027398462145	0.138371986734	0.027398462145
181	18.1	10.0	1.37262898812	0.0	0.0	3.54695964844	0.0	0.0	0.0	0.0268564303159	0.137262898812	0.0268564303159
182	18.2	10.0	1.36159557229	0.0	0.0	3.56062557644	0.0	0.0	0.0	0.0263251216453	0.136159557229	0.0263251216453
183	18.3	10.0	1.35062009371	0.0	0.0	3.57418148741	0.0	0.0	0.0	0.0258043239945	0.135062009371	0.0258043239945
184	18.4	10.0	1.33970300088	0.0	0.0	3.58762796319	0.0	0.0	0.0	0.0252938294218	0.133970300088	0.0252938294218
185	18.5	10.0	1.32884471755	0.0	0.0	3.60096558993	0.0	0.0	0.0	0.024793434099	0.132884471755	0.024793434099
186	18.6	10.0	1.31804564338	0.0	0.0	3.61419495792	0.0	0.0	0.0	0.0243029382307	0.131804564338	0.0243029382307
187	18.7	10.0	1.30730615459	0.0	0.0	3.62731666131	0.0	0.0	0.0	0.0238221459736	0.130730615459	0.0238221459736
188	18.8	10.0	1.29662660457	0.0	0.0	3.64033129787	0.0	0.0	0.0	0.023350865359	0.129662660457	0.023350865359
189	18.9	10.0	1.28600732445	0.0	0.0	3.6532394688	0.0	0.0	0.0	0.022888908216	0.128600732445	0.022888908216
190	19.0	10.0	1.27544862377	0.0	0.0	3.6660417785	0.0	0.0	0.0	0.0224360900963	0.127544862377	0.0224360900963
191	19.1	10.0	1.26495079096	0.0	0.0	3.67873883432	0.0	0.0	0.0	0.0219922302005	0.126495079096	0.0219922302005
192	19.2	10.0	1.25451409399	0.0	0.0	3.69133124642	0.0	0.0	0.0	0.021557151306	0.125451409399	0.021557151306
193	19.3	10.0	1.24413878088	0.0	0.0	3.7038196275	0.0	0.0	0.0	0.0211306796962	0.124413878088	0.0211306796962
194	19.4	10.0	1.23382508024	0.0	0.0	3.71620459265	0.0	0.0	0.0	0.0207126450913	0.123382508024	0.0207126450913
195	19.5	10.0	1.22357320181	0.0	0.0	3.72848675914	0.0	0.0	0.0	0.0203028805801	0.122357320181	0.0203028805801
196	19.6	10.0	1.21338333697	0.0	0.0	3.74066674624	0.0	0.0	0.0	0.0199012225533	0.121338333697	0.0199012225533
197	19.7	10.0	1.20325565926	0.0	0.0	3.75274517501	0.0	0.0	0.0	0.0195075106385	0.120325565926	0.0195075106385
198	19.8	10.0	1.19319032484	0.0	0.0	3.7647226682	0.0	0.0	0.0	0.0191215876358	0.119319032484	0.0191215876358
199	19.9	10.0	1.183187473	0.0	0.0	3.77659984998	0.0	0.0	0.0	0.0187432994555	0.1183187473	0.0187432994555
200	20.0	10.0	1.17324722663	0.0	0.0	3.78837734586	0.0	0.0	0.0	0.018372495056	0.117324722663	0.018372495056
201	20.1	10.0	1.16336969266	0.0	0.0	3.80005578247	0.0	0.0	0.0	0.0180090263838	0.116336969266	0.0180090263838
202	20.2	10.0	1.15355496253	0.0	0.0	3.81163578743	0.0	0.0	0.0	0.0176527483146	0.115355496253	0.0176527483146
203	20.3	10.0	1.14380311262	0.0	0.0	3.82311798919	0.0	0.0	0.0	0.0173035185949	0.114380311262	0.0173035185949
204	20.4	10.0	1.1341142047	0.0	0.0	3.8345030169	0.0	0.0	0.0	0.0169611977855	0.11341142047	0.0169611977855
205	20.5	10.0	1.1244882863	0.0	0.0	3.84579150022	0.0	0.0	0.0	0.0166256492058	0.11244882863	0.0166256492058
206	20.6	10.0	1.11492539117	0.0	0.0	3.85698406924	0.0	0.0	0.0	0.016296738879	0.111492539117	0.016296738879
207	20.7	10.0	1.10542553966	0.0	0.0	3.86808135429	0.0	0.0	0.0	0.015974335479	0.110542553966	0.015974335479
208	20.8	10.0	1.09598873913	0.0	0.0	3.87908398585	0.0	0.0	0.0	0.0156583102778	0.109598873913	0.0156583102778
209	20.9	10.0	1.08661498429	0.0	0.0	3.8899925944	0.0	0.0	0.0	0.0153485370937	0.108661498429	0.0153485370937
210	21.0	10.0	1.07730425762	0.0	0.0	3.90080781029	0.0	0.0	0.0	0.0150448922416	0.107730425762	0.0150448922416
